"parent_PID","stim1_name","stim1_file","stim1_pair","stim1_deact_file","stim1_step2_name","stim1_step2_file","stim1_step2_basket_name","stim1_step2_basket_file","stim2_name","stim2_file","stim2_pair","stim2_deact_file","stim2_step2_name","stim2_step2_file","stim2_step2_basket_name","stim2_step2_basket_file","stim3_name","stim3_file","stim3_pair","stim3_deact_file","stim3_step2_name","stim3_step2_file","stim3_step2_basket_name","stim3_step2_basket_file","stim4_name","stim4_file","stim4_pair","stim4_deact_file","stim4_step2_name","stim4_step2_file","stim4_step2_basket_name","stim4_step2_basket_file","stim5_name","stim5_file","stim5_pair","stim5_deact_file","stim5_step2_name","stim5_step2_file","stim5_step2_basket_name","stim5_step2_basket_file","stim6_name","stim6_file","stim6_pair","stim6_deact_file","stim6_step2_name","stim6_step2_file","stim6_step2_basket_name","stim6_step2_basket_file","stim7_name","stim7_file","stim7_pair","stim7_deact_file","stim7_step2_name","stim7_step2_file","stim7_step2_basket_name","stim7_step2_basket_file","stim8_name","stim8_file","stim8_pair","stim8_deact_file","stim8_step2_name","stim8_step2_file","stim8_step2_basket_name","stim8_step2_basket_file","participant","session","date","expName","psychopyVersion","OS","frameRate","PROLIFIC_PID","STUDY_ID","SESSION_ID","consent_keyresp.keys","consent_keyresp.rt","consent_keyresp.duration","global_instructions1_key.keys","global_instructions1_key.rt","global_instructions1_key.duration","global_instructions2_key.keys","global_instructions2_key.rt","global_instructions2_key.duration","global_instructions3_key.keys","global_instructions3_key.rt","global_instructions3_key.duration","global_instructions4_key.keys","global_instructions4_key.rt","global_instructions4_key.duration","stake_instructions_key.keys","stake_instructions_key.rt","stake_instructions_key.duration","global_instructions5_key.keys","global_instructions5_key.rt","global_instructions5_key.duration","p_fixation_2.started","p_fixation_2.stopped","p_step1_keyresp.keys","p_step1_keyresp.rt","p_step1_keyresp.duration","p_step2_keyresp.keys","p_step2_keyresp.rt","p_step2_keyresp.duration","p_step1_pair_index","p_step1_stimLeft_name","p_step1_stimLeft_pair","p_step1_stimLeft_reward","p_step1_stimLeft_step2Stim","p_step1_stimLeft_step2Basket","p_step1_stimRight_name","p_step1_stimRight_pair","p_step1_stimRight_reward","p_step1_stimRight_step2Stim","p_step1_stimRight_step2Basket","p_points","t_mult","p_fail_step1","p_fail_step2","p_reward_flag","p_step1_choice","p_step2_stim","p_step2_basket","p_score","practice.thisRepN","practice.thisTrialN","practice.thisN","practice.thisIndex","practice.ran","pair_index","p_mult","p_failStep1_keyresp.keys","p_failStep1_keyresp.rt","p_failStep1_keyresp.duration","t_instructions_keyresp.keys","t_instructions_keyresp.rt","t_instructions_keyresp.duration","t_advice_reading.started","t_advice_reading.stopped","t_advice_mouse.x","t_advice_mouse.y","t_advice_mouse.leftButton","t_advice_mouse.midButton","t_advice_mouse.rightButton","t_advice_mouse.time","t_advice_mouse.clicked_name","t_advice_summary_textbox.text","t_advice_summary_mouse.x","t_advice_summary_mouse.y","t_advice_summary_mouse.leftButton","t_advice_summary_mouse.midButton","t_advice_summary_mouse.rightButton","t_advice_summary_mouse.time","t_advice_summary_mouse.clicked_name","t_instructions_2_keyresp.keys","t_instructions_2_keyresp.rt","t_instructions_2_keyresp.duration","t_step1_keyresp.keys","t_step1_pair_index","t_step1_stimLeft_name","t_step1_stimLeft_pair","t_step1_stimLeft_reward","t_step1_stimLeft_step2Stim","t_step1_stimLeft_step2Basket","t_step1_stimRight_name","t_step1_stimRight_pair","t_step1_stimRight_reward","t_step1_stimRight_step2Stim","t_step1_stimRight_step2Basket","t_points","t_fail_step1","t_fail_step2","t_reward_flag","t_step1_choice","t_step2_stim","t_step2_basket","globa_score","t_data_stimWalk0","t_data_stimWalk1","trials.thisRepN","trials.thisTrialN","trials.thisN","trials.thisIndex","trials.ran","t_step1_keyresp.rt","t_step1_keyresp.duration","t_step2_keyresp.keys","t_step2_keyresp.rt","t_step2_keyresp.duration","break_key_resp.keys","break_key_resp.rt","break_key_resp.duration","pl_global_instructions_keyresp.keys","pl_global_instructions_keyresp.rt","pl_global_instructions_keyresp.duration","vb_instructions_keyresp.keys","vb_instructions_keyresp.rt","vb_instructions_keyresp.duration","vb_instructions_2_keyresp.keys","vb_instructions_2_keyresp.rt","vb_instructions_2_keyresp.duration","vb_textbox.text","vb_mouse.x","vb_mouse.y","vb_mouse.leftButton","vb_mouse.midButton","vb_mouse.rightButton","vb_mouse.time","vb_mouse.clicked_name","pl1_instructions1_keyresp.keys","pl1_instructions1_keyresp.rt","pl1_instructions1_keyresp.duration","pl1_instructions2_keyresp.keys","pl1_instructions2_keyresp.rt","pl1_instructions2_keyresp.duration","pl1_instructions3_keyresp.keys","pl1_instructions3_keyresp.rt","pl1_instructions3_keyresp.duration","pl1_instructions4_keyresp.keys","pl1_instructions4_keyresp.rt","pl1_instructions4_keyresp.duration","pl1_task_lickert.response","pl1_task_lickert.rt","pl1_task_confidence_lickert.response","pl1_task_confidence_lickert.rt","pl1_task_keyresp.keys","pl1_task_keyresp.rt","pl1_task_keyresp.duration","pl1_task_stimLeft","pl1_task_stimRight","pl1_loop.thisRepN","pl1_loop.thisTrialN","pl1_loop.thisN","pl1_loop.thisIndex","pl1_loop.ran","stimLeft_index","stimRight_index","pl2_instructions_keyresp.keys","pl2_instructions_keyresp.rt","pl2_instructions_keyresp.duration","pl2_task_lickert.response","pl2_task_lickert.rt","pl2_task_confidence_lickert.response","pl2_task_confidence_lickert.rt","pl2_task_keyresp.keys","pl2_task_keyresp.rt","pl2_task_keyresp.duration","pl2_task_gnome","pl2_task_forest","pl2_task_basket","pl2_loop.thisRepN","pl2_loop.thisTrialN","pl2_loop.thisN","pl2_loop.thisIndex","pl2_loop.ran","gnome_id","forest_id","end_keyresp.keys","end_keyresp.rt","end_keyresp.duration","show_trials.thisRepN","show_trials.thisTrialN","show_trials.thisN","show_trials.thisIndex","show_trials.ran"
"","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",115569,1,"2024-07-10_19h12.51.041","experiment","2023.2.3","MacIntel",62.5,"634d7250f674c11a71d1b88e","668e53f19a8d979b1c68b1ee","668eccf57846729b685d52ae","",,,"",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,5,,,,"","","",,,,,,,3,,"",,,"",,,,,,,,,,,"","",,,,,,,"","",,,"s",3,"orange_gnome",3,8,"bright_forest","yellow_basket","brown_gnome",3,3,"dark_forest","red_basket",40,0,0,1,"orange_gnome","bright_forest","yellow_basket",2273,1,0,26,0,208,6,1,0.633,,"space",0.286,,"",,,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",115569,1,"2024-07-10_19h12.51.041","experiment","2023.2.3","MacIntel",62.5,"634d7250f674c11a71d1b88e","668e53f19a8d979b1c68b1ee","668eccf57846729b685d52ae","",,,"",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,5,,,,"","","",,,,,,,4,,"",,,"",,,,,,,,,,,"","",,,,,,,"","",,,"s",4,"yellow_gnome",4,9,"bright_forest","yellow_basket","red_gnome",4,3,"dark_forest","red_basket",45,0,0,1,"yellow_gnome","bright_forest","yellow_basket",2318,1,1,26,1,209,7,1,0.829,,"space",0.891,,"",,,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",115569,1,"2024-07-10_19h12.51.041","experiment","2023.2.3","MacIntel",62.5,"634d7250f674c11a71d1b88e","668e53f19a8d979b1c68b1ee","668eccf57846729b685d52ae","",,,"",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,5,,,,"","","",,,,,,,2,,"",,,"",,,,,,,,,,,"","",,,,,,,"","",,,"s",2,"blue_gnome",2,8,"bright_forest","yellow_basket","purple_gnome",2,4,"dark_forest","red_basket",40,0,0,1,"blue_gnome","bright_forest","yellow_basket",2358,-2,-2,26,2,210,5,1,0.674,,"space",0.774,,"",,,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",115569,1,"2024-07-10_19h12.51.041","experiment","2023.2.3","MacIntel",62.5,"634d7250f674c11a71d1b88e","668e53f19a8d979b1c68b1ee","668eccf57846729b685d52ae","",,,"",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,5,,,,"","","",,,,,,,3,,"",,,"",,,,,,,,,,,"","",,,,,,,"","",,,"k",3,"orange_gnome",3,6,"bright_forest","yellow_basket","brown_gnome",3,2,"dark_forest","red_basket",10,0,0,1,"brown_gnome","dark_forest","red_basket",2368,3,-1,26,3,211,6,1,1.196,,"space",0.277,,"",,,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",115569,1,"2024-07-10_19h12.51.041","experiment","2023.2.3","MacIntel",62.5,"634d7250f674c11a71d1b88e","668e53f19a8d979b1c68b1ee","668eccf57846729b685d52ae","",,,"",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,5,,,,"","","",,,,,,,3,,"",,,"",,,,,,,,,,,"","",,,,,,,"","",,,"s",3,"orange_gnome",3,9,"bright_forest","yellow_basket","brown_gnome",3,1,"dark_forest","red_basket",45,0,0,1,"orange_gnome","bright_forest","yellow_basket",2413,-3,3,26,4,212,6,1,0.727,,"space",0.344,,"",,,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",115569,1,"2024-07-10_19h12.51.041","experiment","2023.2.3","MacIntel",62.5,"634d7250f674c11a71d1b88e","668e53f19a8d979b1c68b1ee","668eccf57846729b685d52ae","",,,"",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,1,,,,"","","",,,,,,,3,,"",,,"",,,,,,,,,,,"","",,,,,,,"","",,,"k",3,"brown_gnome",3,4,"dark_forest","red_basket","orange_gnome",3,6,"bright_forest","yellow_basket",6,0,0,1,"orange_gnome","bright_forest","yellow_basket",2419,1,0,26,5,213,2,1,0.89,,"space",0.236,,"",,,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",115569,1,"2024-07-10_19h12.51.041","experiment","2023.2.3","MacIntel",62.5,"634d7250f674c11a71d1b88e","668e53f19a8d979b1c68b1ee","668eccf57846729b685d52ae","",,,"",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,5,,,,"","","",,,,,,,4,,"",,,"",,,,,,,,,,,"","",,,,,,,"","",,,"s",4,"red_gnome",4,4,"dark_forest","red_basket","yellow_gnome",4,7,"bright_forest","yellow_basket",20,0,0,1,"red_gnome","dark_forest","red_basket",2439,-2,0,26,6,214,7,1,0.592,,"space",0.123,,"",,,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",115569,1,"2024-07-10_19h12.51.041","experiment","2023.2.3","MacIntel",62.5,"634d7250f674c11a71d1b88e","668e53f19a8d979b1c68b1ee","668eccf57846729b685d52ae","",,,"",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,5,,,,"","","",,,,,,,4,,"",,,"",,,,,,,,,,,"","",,,,,,,"","",,,"",4,"yellow_gnome",4,5,"bright_forest","yellow_basket","red_gnome",4,4,"dark_forest","red_basket",0,1,0,0,"","dark_forest","red_basket",2439,0,-1,26,7,215,7,1,,,"",,,"",,,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",115569,1,"2024-07-10_19h12.51.041","experiment","2023.2.3","MacIntel",62.5,"634d7250f674c11a71d1b88e","668e53f19a8d979b1c68b1ee","668eccf57846729b685d52ae","",,,"",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,5,,,,"","","",,,,,,,1,,"",,,"",,,,,,,,,,,"","",,,,,,,"","",,,"s",1,"green_gnome",1,5,"bright_forest","yellow_basket","pink_gnome",1,3,"dark_forest","red_basket",25,0,0,1,"green_gnome","bright_forest","yellow_basket",2464,-1,-1,27,0,216,4,1,0.86,,"space",0.357,,"",,,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",115569,1,"2024-07-10_19h12.51.041","experiment","2023.2.3","MacIntel",62.5,"634d7250f674c11a71d1b88e","668e53f19a8d979b1c68b1ee","668eccf57846729b685d52ae","",,,"",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,5,,,,"","","",,,,,,,2,,"",,,"",,,,,,,,,,,"","",,,,,,,"","",,,"s",2,"blue_gnome",2,4,"bright_forest","yellow_basket","purple_gnome",2,2,"dark_forest","red_basket",20,0,0,1,"blue_gnome","bright_forest","yellow_basket",2484,0,1,27,1,217,5,1,0.575,,"space",0.423,,"",,,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",115569,1,"2024-07-10_19h12.51.041","experiment","2023.2.3","MacIntel",62.5,"634d7250f674c11a71d1b88e","668e53f19a8d979b1c68b1ee","668eccf57846729b685d52ae","",,,"",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,5,,,,"","","",,,,,,,2,,"",,,"",,,,,,,,,,,"","",,,,,,,"","",,,"s",2,"blue_gnome",2,4,"bright_forest","yellow_basket","purple_gnome",2,3,"dark_forest","red_basket",20,0,0,1,"blue_gnome","bright_forest","yellow_basket",2504,-2,-2,27,2,218,5,1,0.576,,"space",0.778,,"",,,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",115569,1,"2024-07-10_19h12.51.041","experiment","2023.2.3","MacIntel",62.5,"634d7250f674c11a71d1b88e","668e53f19a8d979b1c68b1ee","668eccf57846729b685d52ae","",,,"",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,1,,,,"","","",,,,,,,4,,"",,,"",,,,,,,,,,,"","",,,,,,,"","",,,"s",4,"yellow_gnome",4,2,"bright_forest","yellow_basket","red_gnome",4,1,"dark_forest","red_basket",2,0,0,1,"yellow_gnome","bright_forest","yellow_basket",2506,0,0,27,3,219,3,1,0.708,,"space",0.287,,"",,,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",115569,1,"2024-07-10_19h12.51.041","experiment","2023.2.3","MacIntel",62.5,"634d7250f674c11a71d1b88e","668e53f19a8d979b1c68b1ee","668eccf57846729b685d52ae","",,,"",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,1,,,,"","","",,,,,,,1,,"",,,"",,,,,,,,,,,"","",,,,,,,"","",,,"s",1,"green_gnome",1,2,"bright_forest","yellow_basket","pink_gnome",1,1,"dark_forest","red_basket",2,0,0,1,"green_gnome","bright_forest","yellow_basket",2508,0,-1,27,4,220,0,1,0.497,,"space",0.172,,"",,,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",115569,1,"2024-07-10_19h12.51.041","experiment","2023.2.3","MacIntel",62.5,"634d7250f674c11a71d1b88e","668e53f19a8d979b1c68b1ee","668eccf57846729b685d52ae","",,,"",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,5,,,,"","","",,,,,,,1,,"",,,"",,,,,,,,,,,"","",,,,,,,"","",,,"s",1,"green_gnome",1,2,"bright_forest","yellow_basket","pink_gnome",1,0,"dark_forest","red_basket",10,0,0,1,"green_gnome","bright_forest","yellow_basket",2518,-1,-3,27,5,221,4,1,0.525,,"space",0.521,,"",,,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",115569,1,"2024-07-10_19h12.51.041","experiment","2023.2.3","MacIntel",62.5,"634d7250f674c11a71d1b88e","668e53f19a8d979b1c68b1ee","668eccf57846729b685d52ae","",,,"",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,1,,,,"","","",,,,,,,4,,"",,,"",,,,,,,,,,,"","",,,,,,,"","",,,"s",4,"red_gnome",4,3,"dark_forest","red_basket","yellow_gnome",4,1,"bright_forest","yellow_basket",3,0,0,1,"red_gnome","dark_forest","red_basket",2521,3,1,27,6,222,3,1,0.706,,"space",0.263,,"",,,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",115569,1,"2024-07-10_19h12.51.041","experiment","2023.2.3","MacIntel",62.5,"634d7250f674c11a71d1b88e","668e53f19a8d979b1c68b1ee","668eccf57846729b685d52ae","",,,"",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,5,,,,"","","",,,,,,,4,,"",,,"",,,,,,,,,,,"","",,,,,,,"","",,,"k",4,"red_gnome",4,4,"dark_forest","red_basket","yellow_gnome",4,4,"bright_forest","yellow_basket",20,0,0,1,"yellow_gnome","bright_forest","yellow_basket",2541,-1,-3,27,7,223,7,1,0.761,,"space",0.474,,"",,,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",115569,1,"2024-07-10_19h12.51.041","experiment","2023.2.3","MacIntel",62.5,"634d7250f674c11a71d1b88e","668e53f19a8d979b1c68b1ee","668eccf57846729b685d52ae","",,,"",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,5,,,,"","","",,,,,,,4,,"",,,"",,,,,,,,,,,"","",,,,,,,"","",,,"s",4,"yellow_gnome",4,3,"bright_forest","yellow_basket","red_gnome",4,1,"dark_forest","red_basket",15,0,0,1,"yellow_gnome","bright_forest","yellow_basket",2556,0,2,28,0,224,7,1,0.543,,"space",0.107,,"",,,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",115569,1,"2024-07-10_19h12.51.041","experiment","2023.2.3","MacIntel",62.5,"634d7250f674c11a71d1b88e","668e53f19a8d979b1c68b1ee","668eccf57846729b685d52ae","",,,"",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,5,,,,"","","",,,,,,,1,,"",,,"",,,,,,,,,,,"","",,,,,,,"","",,,"k",1,"green_gnome",1,3,"bright_forest","yellow_basket","pink_gnome",1,3,"dark_forest","red_basket",15,0,0,1,"pink_gnome","dark_forest","red_basket",2571,3,-1,28,1,225,4,1,0.511,,"space",1.224,,"",,,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",115569,1,"2024-07-10_19h12.51.041","experiment","2023.2.3","MacIntel",62.5,"634d7250f674c11a71d1b88e","668e53f19a8d979b1c68b1ee","668eccf57846729b685d52ae","",,,"",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,1,,,,"","","",,,,,,,3,,"",,,"",,,,,,,,,,,"","",,,,,,,"","",,,"s",3,"orange_gnome",3,6,"bright_forest","yellow_basket","brown_gnome",3,2,"dark_forest","red_basket",0,0,1,0,"orange_gnome","bright_forest","yellow_basket",2571,3,-2,28,2,226,2,1,0.89,,"",,,"",,,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",115569,1,"2024-07-10_19h12.51.041","experiment","2023.2.3","MacIntel",62.5,"634d7250f674c11a71d1b88e","668e53f19a8d979b1c68b1ee","668eccf57846729b685d52ae","",,,"",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,1,,,,"","","",,,,,,,2,,"",,,"",,,,,,,,,,,"","",,,,,,,"","",,,"s",2,"blue_gnome",2,9,"bright_forest","yellow_basket","purple_gnome",2,0,"dark_forest","red_basket",9,0,0,1,"blue_gnome","bright_forest","yellow_basket",2580,0,2,28,3,227,1,1,0.191,,"space",0.74,,"",,,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",115569,1,"2024-07-10_19h12.51.041","experiment","2023.2.3","MacIntel",62.5,"634d7250f674c11a71d1b88e","668e53f19a8d979b1c68b1ee","668eccf57846729b685d52ae","",,,"",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,5,,,,"","","",,,,,,,2,,"",,,"",,,,,,,,,,,"","",,,,,,,"","",,,"k",2,"purple_gnome",2,2,"dark_forest","red_basket","blue_gnome",2,9,"bright_forest","yellow_basket",45,0,0,1,"blue_gnome","bright_forest","yellow_basket",2625,1,3,28,4,228,5,1,0.926,,"space",0.391,,"",,,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",115569,1,"2024-07-10_19h12.51.041","experiment","2023.2.3","MacIntel",62.5,"634d7250f674c11a71d1b88e","668e53f19a8d979b1c68b1ee","668eccf57846729b685d52ae","",,,"",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,5,,,,"","","",,,,,,,3,,"",,,"",,,,,,,,,,,"","",,,,,,,"","",,,"s",3,"orange_gnome",3,8,"bright_forest","yellow_basket","brown_gnome",3,5,"dark_forest","red_basket",40,0,0,1,"orange_gnome","bright_forest","yellow_basket",2665,2,0,28,5,229,6,1,0.475,,"space",0.442,,"",,,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",115569,1,"2024-07-10_19h12.51.041","experiment","2023.2.3","MacIntel",62.5,"634d7250f674c11a71d1b88e","668e53f19a8d979b1c68b1ee","668eccf57846729b685d52ae","",,,"",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,1,,,,"","","",,,,,,,1,,"",,,"",,,,,,,,,,,"","",,,,,,,"","",,,"k",1,"pink_gnome",1,5,"dark_forest","red_basket","green_gnome",1,8,"bright_forest","yellow_basket",8,0,0,1,"green_gnome","bright_forest","yellow_basket",2673,1,2,28,6,230,0,1,0.725,,"space",0.237,,"",,,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
