"parent_PID","stim1_name","stim1_file","stim1_pair","stim1_deact_file","stim1_step2_name","stim1_step2_file","stim1_step2_basket_name","stim1_step2_basket_file","stim2_name","stim2_file","stim2_pair","stim2_deact_file","stim2_step2_name","stim2_step2_file","stim2_step2_basket_name","stim2_step2_basket_file","stim3_name","stim3_file","stim3_pair","stim3_deact_file","stim3_step2_name","stim3_step2_file","stim3_step2_basket_name","stim3_step2_basket_file","stim4_name","stim4_file","stim4_pair","stim4_deact_file","stim4_step2_name","stim4_step2_file","stim4_step2_basket_name","stim4_step2_basket_file","stim5_name","stim5_file","stim5_pair","stim5_deact_file","stim5_step2_name","stim5_step2_file","stim5_step2_basket_name","stim5_step2_basket_file","stim6_name","stim6_file","stim6_pair","stim6_deact_file","stim6_step2_name","stim6_step2_file","stim6_step2_basket_name","stim6_step2_basket_file","stim7_name","stim7_file","stim7_pair","stim7_deact_file","stim7_step2_name","stim7_step2_file","stim7_step2_basket_name","stim7_step2_basket_file","stim8_name","stim8_file","stim8_pair","stim8_deact_file","stim8_step2_name","stim8_step2_file","stim8_step2_basket_name","stim8_step2_basket_file","obs_AC_trials","participant","session","date","expName","psychopyVersion","OS","frameRate","PROLIFIC_PID","STUDY_ID","SESSION_ID","consent_keyresp.keys","consent_keyresp.rt","consent_keyresp.duration","global_instructions1_key.keys","global_instructions1_key.rt","global_instructions1_key.duration","global_instructions2_key.keys","global_instructions2_key.rt","global_instructions2_key.duration","global_instructions3_key.keys","global_instructions3_key.rt","global_instructions3_key.duration","global_instructions4_key.keys","global_instructions4_key.rt","global_instructions4_key.duration","stake_instructions_key.keys","stake_instructions_key.rt","stake_instructions_key.duration","global_instructions5_key.keys","global_instructions5_key.rt","global_instructions5_key.duration","p_fixation_2.started","p_fixation_2.stopped","p_step1_keyresp.keys","p_step1_keyresp.rt","p_step1_keyresp.duration","p_step2_keyresp.keys","p_step2_keyresp.rt","p_step2_keyresp.duration","p_step1_pair_index","p_step1_stimLeft_name","p_step1_stimLeft_pair","p_step1_stimLeft_reward","p_step1_stimLeft_step2Stim","p_step1_stimLeft_step2Basket","p_step1_stimRight_name","p_step1_stimRight_pair","p_step1_stimRight_reward","p_step1_stimRight_step2Stim","p_step1_stimRight_step2Basket","p_points","t_mult","p_fail_step1","p_fail_step2","p_reward_flag","p_step1_choice","p_step2_stim","p_step2_basket","p_score","practice.thisRepN","practice.thisTrialN","practice.thisN","practice.thisIndex","practice.ran","pair_index","p_mult","p_failStep1_keyresp.keys","p_failStep1_keyresp.rt","p_failStep1_keyresp.duration","obs_instructions_1_key.keys","obs_instructions_1_key.rt","obs_instructions_1_key.duration","obs_instructions_2_key.keys","obs_instructions_2_key.rt","obs_instructions_2_key.duration","obs_stim_left","obs_stim_right","obs_step1_key","obs_step1_RT","obs_step2_forest","obs_step2_basket","obs_step2_RT","obs_mult","obs_points","obs_score","obs_AC_flag","obs_AC_step1_flag","obs_AC_step2_flag","obs_AC_mistake_flag","obs_AC_no_answer_flag","obs_AC_step2_no_answer_flag","obs_AC_counter","good_answer","obs_attention_check_fail","obs.thisRepN","obs.thisTrialN","obs.thisN","obs.thisIndex","obs.ran","obs_attention_check_step1_keyresp.keys","obs_attention_check_step2_keyresp.keys","obs_attention_check_step2_keyresp.rt","obs_attention_check_step2_keyresp.duration","obs_attention_check_step1_keyresp.rt","obs_attention_check_step1_keyresp.duration","t_instructions_keyresp.keys","t_instructions_keyresp.rt","t_instructions_keyresp.duration","t_instructions_2_keyresp.keys","t_instructions_2_keyresp.rt","t_instructions_2_keyresp.duration","t_step1_keyresp.keys","t_step1_keyresp.rt","t_step1_keyresp.duration","t_step2_keyresp.keys","t_step2_keyresp.rt","t_step2_keyresp.duration","t_step1_pair_index","t_step1_stimLeft_name","t_step1_stimLeft_pair","t_step1_stimLeft_reward","t_step1_stimLeft_step2Stim","t_step1_stimLeft_step2Basket","t_step1_stimRight_name","t_step1_stimRight_pair","t_step1_stimRight_reward","t_step1_stimRight_step2Stim","t_step1_stimRight_step2Basket","t_points","t_fail_step1","t_fail_step2","t_reward_flag","t_step1_choice","t_step2_stim","t_step2_basket","globa_score","t_data_stimWalk0","t_data_stimWalk1","trials.thisRepN","trials.thisTrialN","trials.thisN","trials.thisIndex","trials.ran","break_key_resp.keys","break_key_resp.rt","break_key_resp.duration","t_recording.started","t_recording.stopped","pl_global_instructions_keyresp.keys","pl_global_instructions_keyresp.rt","pl_global_instructions_keyresp.duration","pl1_instructions1_keyresp.keys","pl1_instructions1_keyresp.rt","pl1_instructions1_keyresp.duration","pl1_instructions2_keyresp.keys","pl1_instructions2_keyresp.rt","pl1_instructions2_keyresp.duration","pl1_instructions3_keyresp.keys","pl1_instructions3_keyresp.rt","pl1_instructions3_keyresp.duration","pl1_instructions4_keyresp.keys","pl1_instructions4_keyresp.rt","pl1_instructions4_keyresp.duration","pl1_task_lickert.response","pl1_task_lickert.rt","pl1_task_confidence_lickert.response","pl1_task_confidence_lickert.rt","pl1_task_keyresp.keys","pl1_task_keyresp.rt","pl1_task_keyresp.duration","pl1_task_stimLeft","pl1_task_stimRight","pl1_loop.thisRepN","pl1_loop.thisTrialN","pl1_loop.thisN","pl1_loop.thisIndex","pl1_loop.ran","stimLeft_index","stimRight_index","pl2_instructions_keyresp.keys","pl2_instructions_keyresp.rt","pl2_instructions_keyresp.duration","pl2_task_lickert.response","pl2_task_lickert.rt","pl2_task_confidence_lickert.response","pl2_task_confidence_lickert.rt","pl2_task_keyresp.keys","pl2_task_keyresp.rt","pl2_task_keyresp.duration","pl2_task_gnome","pl2_task_forest","pl2_task_basket","pl2_loop.thisRepN","pl2_loop.thisTrialN","pl2_loop.thisN","pl2_loop.thisIndex","pl2_loop.ran","gnome_id","forest_id","end_keyresp.keys","end_keyresp.rt","end_keyresp.duration","passed_attention_check_loop.thisRepN","passed_attention_check_loop.thisTrialN","passed_attention_check_loop.thisN","passed_attention_check_loop.thisIndex","passed_attention_check_loop.ran","show_trials.thisRepN","show_trials.thisTrialN","show_trials.thisN","show_trials.thisIndex","show_trials.ran"
"","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","",13173,1,"2024-10-21_17h14.04.353","experiment","2023.2.3","Win32",61.34969325,"6691fb63a0d79f08935d5ef7","67161eeb597aecbabe02595a","67167d4636e8607bac85623a","",,,"",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,,,,,"","","",,,,,,,,,"",,,"",,,"",,,"ressources/step1_stim8.png","ressources/step1_stim7.png","k",0.6321,"ressources/step2_background2.png","ressources/step2_stim1.png",0.386,1,2,3411,0,0,0,0,0,0,10,"s",4,62,0,62,0,1,"","",,,,,"",,,"",,,"",,,"",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,,,"",,,,,"",,,"",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,,,,,,
"","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","",13173,1,"2024-10-21_17h14.04.353","experiment","2023.2.3","Win32",61.34969325,"6691fb63a0d79f08935d5ef7","67161eeb597aecbabe02595a","67167d4636e8607bac85623a","",,,"",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,,,,,"","","",,,,,,,,,"",,,"",,,"",,,"ressources/step1_stim7.png","ressources/step1_stim8.png","s",0.6854,"ressources/step2_background2.png","ressources/step2_stim1.png",0.6202,5,20,3431,0,0,0,0,0,0,10,"k",4,63,0,63,0,1,"","",,,,,"",,,"",,,"",,,"",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,,,"",,,,,"",,,"",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,,,,,,
"","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","",13173,1,"2024-10-21_17h14.04.353","experiment","2023.2.3","Win32",61.34969325,"6691fb63a0d79f08935d5ef7","67161eeb597aecbabe02595a","67167d4636e8607bac85623a","",,,"",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,,,,,"","","",,,,,,,,,"",,,"",,,"",,,"ressources/step1_stim7.png","ressources/step1_stim8.png","s",0.6958,"ressources/step2_background2.png","ressources/step2_stim1.png",0.5362,1,6,3437,0,0,0,0,0,0,10,"k",4,64,0,64,0,1,"","",,,,,"",,,"",,,"",,,"",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,,,"",,,,,"",,,"",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,,,,,,
"","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","",13173,1,"2024-10-21_17h14.04.353","experiment","2023.2.3","Win32",61.34969325,"6691fb63a0d79f08935d5ef7","67161eeb597aecbabe02595a","67167d4636e8607bac85623a","",,,"",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,,,,,"","","",,,,,,,,,"",,,"",,,"",,,"ressources/step1_stim6.png","ressources/step1_stim4.png","k",0.828,"ressources/step2_background2.png","ressources/step2_stim1.png",0.4291,1,3,3440,0,0,0,0,0,0,10,"s",4,65,0,65,0,1,"","",,,,,"",,,"",,,"",,,"",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,,,"",,,,,"",,,"",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,,,,,,
"","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","",13173,1,"2024-10-21_17h14.04.353","experiment","2023.2.3","Win32",61.34969325,"6691fb63a0d79f08935d5ef7","67161eeb597aecbabe02595a","67167d4636e8607bac85623a","",,,"",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,,,,,"","","",,,,,,,,,"",,,"",,,"",,,"ressources/step1_stim6.png","ressources/step1_stim4.png","k",1.0294,"ressources/step2_background2.png","ressources/step2_stim1.png",0.4177,1,4,3444,0,0,0,0,0,0,10,"s",4,66,0,66,0,1,"","",,,,,"",,,"",,,"",,,"",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,,,"",,,,,"",,,"",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,,,,,,
"","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","",13173,1,"2024-10-21_17h14.04.353","experiment","2023.2.3","Win32",61.34969325,"6691fb63a0d79f08935d5ef7","67161eeb597aecbabe02595a","67167d4636e8607bac85623a","",,,"",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,,,,,"","","",,,,,,,,,"",,,"",,,"",,,"ressources/step1_stim3.png","ressources/step1_stim1.png","k",0.8889,"ressources/step2_background2.png","ressources/step2_stim1.png",0.3659,1,2,3446,0,0,0,0,0,0,10,"s",4,67,0,67,0,1,"","",,,,,"",,,"",,,"",,,"",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,,,"",,,,,"",,,"",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,,,,,,
"","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","",13173,1,"2024-10-21_17h14.04.353","experiment","2023.2.3","Win32",61.34969325,"6691fb63a0d79f08935d5ef7","67161eeb597aecbabe02595a","67167d4636e8607bac85623a","",,,"",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,,,,,"","","",,,,,,,,,"",,,"",,,"",,,"ressources/step1_stim8.png","ressources/step1_stim7.png","s",0.995,"ressources/step2_background1.png","ressources/step2_stim2.png",0.4528,1,2,3448,0,0,0,0,0,0,10,"s",4,68,0,68,0,1,"","",,,,,"",,,"",,,"",,,"",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,,,"",,,,,"",,,"",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,,,,,,
"","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","",13173,1,"2024-10-21_17h14.04.353","experiment","2023.2.3","Win32",61.34969325,"6691fb63a0d79f08935d5ef7","67161eeb597aecbabe02595a","67167d4636e8607bac85623a","",,,"",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,,,,,"","","",,,,,,,,,"",,,"",,,"",,,"ressources/step1_stim8.png","ressources/step1_stim7.png","k",0.6844,"ressources/step2_background2.png","ressources/step2_stim1.png",0.3178,5,30,3478,0,0,0,0,0,0,10,"k",4,69,0,69,0,1,"","",,,,,"",,,"",,,"",,,"",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,,,"",,,,,"",,,"",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,,,,,,
"","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","",13173,1,"2024-10-21_17h14.04.353","experiment","2023.2.3","Win32",61.34969325,"6691fb63a0d79f08935d5ef7","67161eeb597aecbabe02595a","67167d4636e8607bac85623a","",,,"",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,,,,,"","","",,,,,,,,,"",,,"",,,"",,,"ressources/step1_stim7.png","ressources/step1_stim8.png","s",0.9111,"ressources/step2_background2.png","ressources/step2_stim1.png",0.3282,1,5,3483,0,0,0,0,0,0,10,"s",4,70,0,70,0,1,"","",,,,,"",,,"",,,"",,,"",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,,,"",,,,,"",,,"",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,,,,,,
"","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","",13173,1,"2024-10-21_17h14.04.353","experiment","2023.2.3","Win32",61.34969325,"6691fb63a0d79f08935d5ef7","67161eeb597aecbabe02595a","67167d4636e8607bac85623a","",,,"",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,,,,,"","","",,,,,,,,,"",,,"",,,"",,,"ressources/step1_stim7.png","ressources/step1_stim8.png","s",0.796,"ressources/step2_background2.png","ressources/step2_stim1.png",0.3293,5,15,3498,0,0,0,0,0,0,10,"k",4,71,0,71,0,1,"","",,,,,"",,,"",,,"",,,"",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,,,"",,,,,"",,,"",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,,,,,,
"","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","",13173,1,"2024-10-21_17h14.04.353","experiment","2023.2.3","Win32",61.34969325,"6691fb63a0d79f08935d5ef7","67161eeb597aecbabe02595a","67167d4636e8607bac85623a","",,,"",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,,,,,"","","",,,,,,,,,"",,,"",,,"",,,"ressources/step1_stim3.png","ressources/step1_stim1.png","s",0.9489,"ressources/step2_background1.png","ressources/step2_stim2.png",0.4298,1,4,3502,0,0,0,0,0,0,10,"s",4,72,0,72,0,1,"","",,,,,"",,,"",,,"",,,"",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,,,"",,,,,"",,,"",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,,,,,,
"","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","",13173,1,"2024-10-21_17h14.04.353","experiment","2023.2.3","Win32",61.34969325,"6691fb63a0d79f08935d5ef7","67161eeb597aecbabe02595a","67167d4636e8607bac85623a","",,,"",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,,,,,"","","",,,,,,,,,"",,,"",,,"",,,"ressources/step1_stim4.png","ressources/step1_stim6.png","k",1.0213,"ressources/step2_background1.png","ressources/step2_stim2.png",0.429,5,15,3517,0,0,0,0,0,0,10,"k",4,73,0,73,0,1,"","",,,,,"",,,"",,,"",,,"",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,,,"",,,,,"",,,"",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,,,,,,
"","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","",13173,1,"2024-10-21_17h14.04.353","experiment","2023.2.3","Win32",61.34969325,"6691fb63a0d79f08935d5ef7","67161eeb597aecbabe02595a","67167d4636e8607bac85623a","",,,"",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,,,,,"","","",,,,,,,,,"",,,"",,,"",,,"ressources/step1_stim6.png","ressources/step1_stim4.png","s",0.8297,"ressources/step2_background1.png","ressources/step2_stim2.png",0.5948,5,15,3532,0,0,0,0,0,0,10,"k",4,74,0,74,0,1,"","",,,,,"",,,"",,,"",,,"",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,,,"",,,,,"",,,"",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,,,,,,
"","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","",13173,1,"2024-10-21_17h14.04.353","experiment","2023.2.3","Win32",61.34969325,"6691fb63a0d79f08935d5ef7","67161eeb597aecbabe02595a","67167d4636e8607bac85623a","",,,"",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,,,,,"","","",,,,,,,,,"",,,"",,,"",,,"ressources/step1_stim1.png","ressources/step1_stim3.png","s",0.6563,"ressources/step2_background2.png","ressources/step2_stim1.png",0.4137,5,40,3572,0,0,0,0,0,0,10,"k",4,75,0,75,0,1,"","",,,,,"",,,"",,,"",,,"",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,,,"",,,,,"",,,"",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,,,,,,
"","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","",13173,1,"2024-10-21_17h14.04.353","experiment","2023.2.3","Win32",61.34969325,"6691fb63a0d79f08935d5ef7","67161eeb597aecbabe02595a","67167d4636e8607bac85623a","",,,"",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,,,,,"","","",,,,,,,,,"",,,"",,,"",,,"ressources/step1_stim7.png","ressources/step1_stim8.png","s",0.7658,"ressources/step2_background2.png","ressources/step2_stim1.png",0.6375,1,7,3579,0,0,0,0,0,0,10,"k",4,76,0,76,0,1,"","",,,,,"",,,"",,,"",,,"",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,,,"",,,,,"",,,"",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,,,,,,
"","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","",13173,1,"2024-10-21_17h14.04.353","experiment","2023.2.3","Win32",61.34969325,"6691fb63a0d79f08935d5ef7","67161eeb597aecbabe02595a","67167d4636e8607bac85623a","",,,"",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,,,,,"","","",,,,,,,,,"",,,"",,,"",,,"ressources/step1_stim8.png","ressources/step1_stim7.png","s",0.7663,"ressources/step2_background1.png","ressources/step2_stim2.png",0.5039,1,1,3580,0,0,0,0,0,0,10,"s",4,77,0,77,0,1,"","",,,,,"",,,"",,,"",,,"",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,,,"",,,,,"",,,"",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,,,,,,
"","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","",13173,1,"2024-10-21_17h14.04.353","experiment","2023.2.3","Win32",61.34969325,"6691fb63a0d79f08935d5ef7","67161eeb597aecbabe02595a","67167d4636e8607bac85623a","",,,"",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,,,,,"","","",,,,,,,,,"",,,"",,,"",,,"ressources/step1_stim5.png","ressources/step1_stim2.png","k",0.7981,"ressources/step2_background1.png","ressources/step2_stim2.png",0.583,5,20,3600,0,0,0,0,0,0,10,"k",4,78,0,78,0,1,"","",,,,,"",,,"",,,"",,,"",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,,,"",,,,,"",,,"",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,,,,,,
"","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","",13173,1,"2024-10-21_17h14.04.353","experiment","2023.2.3","Win32",61.34969325,"6691fb63a0d79f08935d5ef7","67161eeb597aecbabe02595a","67167d4636e8607bac85623a","",,,"",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,,,,,"","","",,,,,,,,,"",,,"",,,"",,,"ressources/step1_stim1.png","ressources/step1_stim3.png","s",0.8184,"ressources/step2_background2.png","ressources/step2_stim1.png",0.4212,5,25,3625,0,0,0,0,0,0,10,"k",4,79,0,79,0,1,"","",,,,,"",,,"",,,"",,,"",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,,,"",,,,,"",,,"",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,,,,,,
"","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","",13173,1,"2024-10-21_17h14.04.353","experiment","2023.2.3","Win32",61.34969325,"6691fb63a0d79f08935d5ef7","67161eeb597aecbabe02595a","67167d4636e8607bac85623a","",,,"",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,5,,,,"","","",,,,,,,4,,"",,,"",,,"",,,"","","",,"","",,,,,,,,,,,,"",,,,,,,"","",,,,,"space",95.1228,,"space",48.6177,,"k",0.4292,,"space",0.6122,,4,"purple_gnome",4,5,"bright_forest","red_basket","green_gnome",4,2,"dark_forest","yellow_basket",10,0,0,1,"green_gnome","dark_forest","yellow_basket",10,-4,3,0,0,0,7,1,"",,,,,"",,,"",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,,,,,,
"","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","",13173,1,"2024-10-21_17h14.04.353","experiment","2023.2.3","Win32",61.34969325,"6691fb63a0d79f08935d5ef7","67161eeb597aecbabe02595a","67167d4636e8607bac85623a","",,,"",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,1,,,,"","","",,,,,,,2,,"",,,"",,,"",,,"","","",,"","",,,,,,,,,,,,"",,,,,,,"","",,,,,"",,,"",,,"k",0.3784,,"space",0.5216,,2,"yellow_gnome",2,5,"dark_forest","yellow_basket","orange_gnome",2,1,"bright_forest","red_basket",1,0,0,1,"orange_gnome","bright_forest","red_basket",11,1,2,0,1,1,1,1,"",,,,,"",,,"",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,,,,,,
"","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","",13173,1,"2024-10-21_17h14.04.353","experiment","2023.2.3","Win32",61.34969325,"6691fb63a0d79f08935d5ef7","67161eeb597aecbabe02595a","67167d4636e8607bac85623a","",,,"",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,5,,,,"","","",,,,,,,2,,"",,,"",,,"",,,"","","",,"","",,,,,,,,,,,,"",,,,,,,"","",,,,,"",,,"",,,"k",0.4874,,"space",0.3425,,2,"orange_gnome",2,2,"bright_forest","red_basket","yellow_gnome",2,7,"dark_forest","yellow_basket",35,0,0,1,"yellow_gnome","dark_forest","yellow_basket",46,1,-1,0,2,2,5,1,"",,,,,"",,,"",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,,,,,,
"","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","",13173,1,"2024-10-21_17h14.04.353","experiment","2023.2.3","Win32",61.34969325,"6691fb63a0d79f08935d5ef7","67161eeb597aecbabe02595a","67167d4636e8607bac85623a","",,,"",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,1,,,,"","","",,,,,,,1,,"",,,"",,,"",,,"","","",,"","",,,,,,,,,,,,"",,,,,,,"","",,,,,"",,,"",,,"s",0.4199,,"space",0.3469,,1,"red_gnome",1,3,"bright_forest","red_basket","blue_gnome",1,6,"dark_forest","yellow_basket",3,0,0,1,"red_gnome","bright_forest","red_basket",49,-3,3,0,3,3,0,1,"",,,,,"",,,"",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,,,,,,
